energy (eV),scatter (barn),capture (barn),total (barn)
9.999999999999999e-06,40.3265,26.57007,66.89657
1.03125e-05,39.71446,26.1644,65.87886
1.0625e-05,39.12968,25.77676,64.90644
1.09375e-05,38.5702,25.40585,63.97605
1.125e-05,38.03424,25.05051,63.08475
1.15625e-05,37.52023,24.70967,62.2299
1.1874999999999999e-05,37.02667,24.38237,61.40904
1.21875e-05,36.55227,24.06775,60.62002
1.25e-05,36.0958,23.765,59.8608
1.28125e-05,35.65618,23.47339,59.12957
1.3125e-05,35.2324,23.19226,58.42466
1.34375e-05,34.82355,22.921,57.74455
1.3749999999999999e-05,34.42873,22.65904,57.08777
1.4375e-05,33.67818,22.16098,55.83916
1.5e-05,32.97517,21.69438,54.66955
1.546246e-05,32.48274,21.36749,53.85023
1.5924920000000002e-05,32.01198,21.05495,53.06693
1.638738e-05,31.56136,20.75573,52.31709
1.684983e-05,31.12948,20.46893,51.59841
1.6875e-05,31.10649,20.45366,51.56015
1.695313e-05,31.03544,20.40647,51.44191
1.703125e-05,30.9649,20.35961,51.32451
1.7187499999999998e-05,30.82524,20.26686,51.0921
1.7500000000000002e-05,30.55159,20.08509,50.63668
1.8125e-05,30.02575,19.73576,49.76151
1.875e-05,29.52652,19.40404,48.93056
1.9375e-05,29.05173,19.08851,48.14024
1.9999999999999998e-05,28.59946,18.78788,47.38734
2.083056e-05,28.03035,18.40951,46.43986
2.166111e-05,27.49443,18.05313,45.54756
2.2491669999999998e-05,26.9886,17.71666,44.70526
2.332222e-05,26.51016,17.39834,43.9085
2.4152780000000002e-05,26.05672,17.09658,43.1533
2.498333e-05,25.6262,16.80999,42.43619
2.581389e-05,25.21672,16.53735,41.75407
2.6644439999999998e-05,24.82663,16.27756,41.10419
2.7499999999999998e-05,24.44353,16.02235,40.46588
2.84375e-05,24.04385,15.75604,39.79989
2.9375000000000003e-05,23.66356,15.50257,39.16613
3.0312499999999998e-05,23.30116,15.26096,38.56212
3.125e-05,22.95528,15.0303,37.98558
3.2187499999999996e-05,22.62472,14.80979,37.43451
3.3125e-05,22.30838,14.59872,36.9071
3.40625e-05,22.00529,14.39642,36.40171
3.5000000000000004e-05,21.71453,14.2023,35.91683
3.625e-05,21.34465,13.95528,35.29993
3.75e-05,20.99355,13.72072,34.71427
3.875e-05,20.65971,13.49761,34.15732
3.9999999999999996e-05,20.34176,13.28503,33.62679
4.125e-05,20.03848,13.08219,33.12067
4.25e-05,19.74879,12.88837,32.63716
4.4375e-05,19.33762,12.61314,31.95076
4.625e-05,18.95192,12.35483,31.30675
4.8125000000000004e-05,18.58919,12.11176,30.70095
5e-05,18.24725,11.88249,30.12974
5.15625e-05,17.9768,11.70107,29.67787
5.3125e-05,17.71849,11.52771,29.2462
5.46875e-05,17.47144,11.36183,28.83327
5.625e-05,17.23487,11.20292,28.43779
5.78125e-05,17.00806,11.05049,28.05855
5.9375e-05,16.79036,10.90412,27.69448
6.0937500000000004e-05,16.58119,10.76342,27.34461
6.25e-05,16.38,10.62802,27.00802
6.40625e-05,16.18631,10.49761,26.68392
6.562500000000001e-05,15.99966,10.37189,26.37155
6.71875e-05,15.81965,10.25057,26.07022
6.874999999999999e-05,15.64588,10.13342,25.7793
7.1875e-05,15.31574,9.910679,25.226419
7.5e-05,15.00672,9.70201,24.70873
7.75e-05,14.77329,9.544242,24.317532
7.999999999999999e-05,14.55104,9.393929,23.944969
8.374999999999999e-05,14.2368,9.181208,23.418008
8.75e-05,13.94331,8.982313,22.925623
9.0625e-05,13.71301,8.826087,22.539097
9.375e-05,13.49452,8.677738,22.172258
9.6875e-05,13.28688,8.536627,21.823507
0.0001,13.08924,8.402183,21.491423
0.000103125,12.90081,8.273897,21.174707
0.00010625,12.72093,8.151313,20.872243
0.000109375,12.54896,8.034022,20.582982
0.0001125,12.38436,7.921652,20.306012
0.000115625,12.22662,7.813869,20.040489
0.00011875,12.07529,7.710369,19.785659
0.00012187500000000001,11.92995,7.610876,19.540826
0.000125,11.79021,7.515137,19.305347
0.000128125,11.65574,7.422923,19.078663
0.00013125000000000002,11.52623,7.334022,18.860252
0.000134375,11.40136,7.248241,18.649601
0.00013749999999999998,11.28089,7.1654,18.44629
0.00014375,11.05215,7.007899,18.060049
0.00015,10.83823,6.860347,17.698577
0.000155,10.67677,6.748789,17.425559
0.00015999999999999999,10.52315,6.642501,17.165651
0.00016749999999999998,10.30614,6.492085,16.798225
0.000175,10.10366,6.351445,16.455105
0.00018125,9.944934,6.240976,16.18591
0.0001875,9.794479,6.136077,15.930556
0.00019375,9.651618,6.036296,15.687914
0.0002,9.515747,5.94123,15.456977
0.0002082032,9.347131,5.82301,15.170141
0.00021640629999999998,9.188565,5.71158,14.900145
0.0002246094,9.039113,5.606311,14.645424
0.0002328125,8.897957,5.506656,14.404613
0.0002410157,8.764377,5.412131,14.176508
0.0002492188,8.63774,5.322315,13.960055
0.0002574219,8.517483,5.236826,13.754309
0.000265625,8.403102,5.155329,13.558431
0.00027499999999999996,8.279003,5.066691,13.345694
0.0002843594,8.16159,4.98261,13.1442
0.0002937188,8.050124,4.90258,12.952704
0.00029375,8.049762,4.90232,12.952082
0.0002938526,8.048571,4.901464,12.950035
0.00029395509999999997,8.047382,4.900609,12.947991
0.00029416020000000003,8.045006,4.898901,12.943907
0.0002945704,8.04026,4.895488,12.935748
0.0002953907,8.030802,4.888686,12.919488
0.0002970313,8.01201,4.875167,12.887177
0.0003003125,7.974912,4.84846,12.823372
0.00030687499999999996,7.902606,4.796338,12.698944
0.00031999999999999997,7.765098,4.696944,12.462042
0.00033499999999999996,7.618516,4.590583,12.209099
0.00035,7.482023,4.491135,11.973158
0.000359375,7.40136,4.432168,11.833528
0.00036875,7.323989,4.375463,11.699452
0.00037812500000000004,7.249703,4.320881,11.570584
0.0003875,7.178311,4.268291,11.446602
0.000396875,7.109638,4.217576,11.327214
0.00040625000000000004,7.043523,4.168627,11.21215
0.000425,6.918388,4.075634,10.994022
0.00044374999999999997,6.801857,3.988598,10.790455
0.0004625,6.693031,3.90691,10.599941
0.00048124999999999996,6.591136,3.830044,10.42118
0.0005,6.495502,3.757544,10.253046
0.0005156249999999999,6.420165,3.700172,10.120337
0.00053125,6.348471,3.645351,9.993822
0.000546875,6.28015,3.592896,9.873046
0.0005625,6.21496,3.542642,9.757602
0.000578125,6.152684,3.49444,9.647124
0.0005937500000000001,6.093122,3.448153,9.541275
0.000609375,6.036095,3.403658,9.439753
0.000625,5.981438,3.360842,9.34228
0.0006399999999999999,5.931058,3.321223,9.252281
0.0006675,5.843615,3.252087,9.095702
0.000695,5.761981,3.187096,8.949077
0.0007225,5.68558,3.125852,8.811432
0.00075,5.61391,3.068008,8.681918
0.0007812499999999999,5.537659,3.006021,8.54368
0.0008125000000000001,5.466396,2.947644,8.41404
0.00084375,5.399637,2.892542,8.292179
0.000875,5.336959,2.840418,8.177377
0.00090625,5.277993,2.791014,8.069007
0.0009375,5.222413,2.744102,7.966515
0.00096875,5.169931,2.699478,7.869409
0.001,5.120291,2.656962,7.777253
0.0010312499999999998,5.073264,2.616394,7.689658
0.0010625,5.028649,2.577629,7.606278
0.00109375,4.986261,2.540538,7.526799
0.001125,4.945936,2.505003,7.450939
0.00115625,4.907527,2.470918,7.378445
0.0011875000000000002,4.870898,2.438188,7.309086
0.00121875,4.835929,2.406725,7.242654
0.00125,4.802507,2.37645,7.178957
0.00128125,4.770533,2.347289,7.117822
0.0013124999999999999,4.739913,2.319175,7.059088
0.0013437500000000001,4.710563,2.292048,7.002611
0.001375,4.682407,2.265852,6.948259
0.0014375,4.629391,2.216044,6.845435
0.0015,4.580359,2.169383,6.749742
0.001546238,4.546392,2.1367,6.683092
0.001592476,4.514215,2.10545,6.619665
0.001638714,4.483689,2.075532,6.559221
0.001684952,4.454691,2.046855,6.501546
0.0016875,4.453136,2.045309,6.498445
0.001695313,4.448392,2.04059,6.488982
0.001703125,4.443688,2.035904,6.479592
0.00171875,4.434398,2.026629,6.461027
0.00175,4.416273,2.008451,6.424724
0.0018125,4.381745,1.973517,6.355262
0.001875,4.349339,1.940345,6.289684
0.0019375,4.318865,1.908791,6.227656
0.002,4.290156,1.878727,6.168883
0.002083053,4.254487,1.840891,6.095378
0.002166105,4.221372,1.805253,6.026625
0.002249157,4.190546,1.771607,5.962153
0.002332209,4.161783,1.739775,5.901558
0.002415261,4.134882,1.709599,5.844481
0.002498313,4.10967,1.680941,5.790611
0.002581365,4.085994,1.653677,5.739671
0.002664417,4.063717,1.627698,5.691415
0.00275,4.0421,1.602168,5.644268
0.00284375,4.019842,1.575536,5.595378
0.0029375,3.99894,1.550189,5.549129
0.0030312499999999997,3.979274,1.526027,5.505301
0.0031249999999999997,3.960737,1.50296,5.463697
0.00321875,3.943235,1.480909,5.424144
0.0033125,3.926685,1.459801,5.386486
0.00340625,3.91101,1.43957,5.35058
0.0035,3.896142,1.420158,5.3163
0.003625,3.877471,1.395456,5.272927
0.00375,3.859999,1.371999,5.231998
0.003875,3.843614,1.349687,5.193301
0.004,3.828217,1.32843,5.156647
0.004124999999999999,3.813721,1.308145,5.121866
0.00425,3.800047,1.288763,5.08881
0.0044375,3.780932,1.26124,5.042172
0.004625,3.763313,1.235407,4.99872
0.0048125,3.747019,1.2111,4.958119
0.005,3.731904,1.188173,4.920077
0.00515625,3.720117,1.170031,4.890148
0.0053124999999999995,3.708997,1.152695,4.861692
0.00546875,3.698488,1.136107,4.834595
0.005625,3.68854,1.120216,4.808756
0.00578125,3.679107,1.104973,4.78408
0.0059375,3.670151,1.090336,4.760487
0.00609375,3.661634,1.076266,4.7379
0.0062499999999999995,3.653523,1.062726,4.716249
0.00640625,3.645791,1.049685,4.695476
0.0065625,3.638409,1.037113,4.675522
0.00671875,3.631353,1.024982,4.656335
0.006875,3.624603,1.013267,4.63787
0.0071874999999999994,3.611937,0.9909933,4.6029303
0.0075,3.600269,0.970127,4.570396
0.00775,3.591574,0.9543508,4.5459248
0.008,3.58339,0.9393202,4.5227102
0.008375,3.571972,0.9180491,4.4900211
0.00875,3.561468,0.8981607,4.4596287
0.0090625,3.553333,0.882539,4.435872
0.009375,3.545699,0.8677052,4.4134042
0.0096875,3.53852,0.8535951,4.3921151
0.01,3.531753,0.8401519,4.3719049
0.0103125,3.525361,0.8273244,4.3526854
0.010624999999999999,3.519313,0.8150673,4.3343803
0.0109375,3.513578,0.8033393,4.3169173
0.01125,3.508131,0.7921035,4.3002345
0.0115625,3.50295,0.7813264,4.2842764
0.011875,3.498013,0.7709776,4.2689906
0.0121875,3.493303,0.7610295,4.2543325
0.012499999999999999,3.488804,0.7514569,4.2402609
0.0128125,3.484499,0.7422367,4.2267357
0.013125,3.480376,0.7333479,4.2137239
0.0134375,3.476422,0.7247709,4.2011929
0.01375,3.472627,0.7164881,4.1891151
0.014374999999999999,3.465473,0.7007404,4.1662134
0.015,3.458842,0.6859875,4.1448295
0.015462379999999998,3.454239,0.6756538,4.1298928
0.015924749999999998,3.449869,0.6657737,4.1156427
0.01638712,3.445715,0.6563148,4.1020298
0.01684949,3.441761,0.647248,4.089009
0.016875,3.441548,0.6467586,4.0883066
0.01695313,3.4409,0.6452667,4.0861667
0.017031249999999998,3.440258,0.6437853,4.0840433
0.0171875,3.438988,0.6408526,4.0798406
0.0175,3.436508,0.6351054,4.0716134
0.018125,3.431773,0.6240603,4.0558333
0.01875,3.427318,0.6135721,4.0408901
0.019375,3.423118,0.6035955,4.0267135
0.02,3.419154,0.5940902,4.0132442
0.0206625,3.415188,0.5844892,3.9996772
0.021325,3.411447,0.575339,3.986786
0.0219875,3.407913,0.5666054,3.9745184
0.02265,3.404572,0.5582577,3.9628297
0.0233125,3.401408,0.5502684,3.9516764
0.023975,3.398409,0.5426124,3.9410214
0.024637500000000003,3.395565,0.5352672,3.9308322
0.025300000000000003,3.392863,0.5282124,3.9210754
0.026016079999999997,3.390093,0.520892,3.910985
0.02673215,3.387467,0.5138677,3.9013347
0.02744822,3.384975,0.50712,3.892095
0.028164289999999998,3.382607,0.5006313,3.8832383
0.02888036,3.380355,0.4943853,3.8747403
0.02959643,3.378209,0.4883674,3.8665764
0.030312500000000003,3.376163,0.4825639,3.8587269
0.031028570000000002,3.374209,0.4769625,3.8511715
0.03246072,3.370551,0.4663208,3.8368718
0.03389286,3.367191,0.4563611,3.8235521
0.035325,3.364088,0.4470135,3.8111015
0.03675714,3.361209,0.4382178,3.7994268
0.03837857,3.358184,0.4288602,3.7870442
0.04,3.355375,0.4200779,3.7754529
0.04125,3.353338,0.4136641,3.7670021
0.042499999999999996,3.351402,0.4075356,3.7589376
0.04375,3.349555,0.4016718,3.7512268
0.045,3.347791,0.3960543,3.7438453
0.04625,3.346099,0.3906663,3.7367653
0.0475,3.344475,0.3854926,3.7299676
0.04875,3.342913,0.3805192,3.7234322
0.049999999999999996,3.341406,0.3757336,3.7171396
0.051562500000000004,3.339593,0.3699982,3.7095912
0.053125,3.337853,0.3645178,3.7023708
0.0546875,3.336178,0.359274,3.695452
0.056249999999999994,3.334561,0.3542501,3.6888111
0.0578125,3.332998,0.3494313,3.6824293
0.059375,3.331483,0.3448038,3.6762868
0.0609375,3.330014,0.3403555,3.6703695
0.0625,3.328586,0.3360749,3.6646609
0.0640625,3.327196,0.3319519,3.6591479
0.06562499999999999,3.325841,0.327977,3.653818
0.06718750000000001,3.32452,0.3241415,3.6486615
0.06875,3.32323,0.3204376,3.6436676
0.071875,3.320737,0.3133955,3.6341325
0.075,3.318351,0.3067985,3.6251495
0.0775,3.316514,0.3018109,3.6183249
0.08,3.314738,0.2970591,3.6117971
0.08375,3.312187,0.2903345,3.6025215
0.0875,3.309766,0.2840469,3.5938129
0.09062500000000001,3.307847,0.2791078,3.5869548
0.09375,3.306016,0.2744174,3.5804334
0.096875,3.30427,0.2699554,3.5742254
0.09999999999999999,3.302604,0.2657036,3.5683076
0.10312500000000001,3.301015,0.2616462,3.5626612
0.10625,3.299494,0.2577688,3.5572628
0.109375,3.298036,0.2540588,3.5520948
0.11249999999999999,3.296633,0.2505046,3.5471376
0.115625,3.295277,0.2470957,3.5423727
0.11875,3.293963,0.2438228,3.5377858
0.121875,3.292684,0.240677,3.533361
0.125,3.291435,0.2376503,3.5290853
0.128125,3.290212,0.2347352,3.5249472
0.13124999999999998,3.289012,0.231925,3.520937
0.13437500000000002,3.28783,0.2292132,3.5170432
0.1375,3.286666,0.2265941,3.5132601
0.14375,3.284384,0.2216135,3.5059975
0.15,3.282157,0.2169461,3.4991031
0.1546238,3.280543,0.2136765,3.4942195
0.15924750000000001,3.27896,0.2105506,3.4895106
0.16387120000000002,3.277411,0.2075584,3.4849694
0.1684949,3.275902,0.2046908,3.4805928
0.16875,3.27582,0.2045361,3.4803561
0.1695313,3.27557,0.2040643,3.4796343
0.1703125,3.275321,0.2035958,3.4789168
0.171875,3.274828,0.2026685,3.4774965
0.175,3.273861,0.2008514,3.4747124
0.18125000000000002,3.272012,0.1973595,3.4693715
0.1875,3.270295,0.1940436,3.4643386
0.19375,3.268727,0.1908889,3.4596159
0.19999999999999998,3.267316,0.1878825,3.4551985
0.2083052,3.265674,0.1840975,3.4497715
0.2166104,3.264262,0.1805313,3.4447933
0.2249156,3.263026,0.1771644,3.4401904
0.2332207,3.26191,0.1739802,3.4358902
0.24152590000000002,3.260872,0.1709637,3.4318357
0.24983109999999997,3.25988,0.1681013,3.4279813
0.2581363,3.258918,0.16538,3.424298
0.2664414,3.257978,0.1627877,3.4207657
0.275,3.257021,0.160239,3.41726
0.284375,3.25599,0.1575779,3.4135679
0.29375,3.254973,0.1550425,3.4100155
0.30312500000000003,3.25397,0.1526238,3.4065938
0.3125,3.252977,0.1503146,3.4032916
0.32187499999999997,3.251995,0.1481082,3.4001032
0.33125,3.251023,0.1459979,3.3970209
0.340625,3.250059,0.1439766,3.3940356
0.35,3.249104,0.1420377,3.3911417
0.36250000000000004,3.247842,0.1395698,3.3874118
0.375,3.246591,0.1372246,3.3838156
0.3875,3.245352,0.1349925,3.3803445
0.39999999999999997,3.244122,0.1328656,3.3769876
0.41250000000000003,3.242901,0.1308371,3.3737381
0.425,3.241689,0.1289003,3.3705893
0.44375,3.239886,0.1261519,3.3660379
0.4625,3.238106,0.1235723,3.3616783
0.5,3.234639,0.1188517,3.3534907
0.53125,3.231855,0.1153009,3.3471559
0.5625,3.229138,0.1120461,3.3411841
0.59375,3.226453,0.1090515,3.3355045
0.625,3.223787,0.1062893,3.3300763
0.6875,3.218498,0.1013622,3.3198602
0.75,3.213253,0.09703955,3.31029255
0.7962372000000001,3.209395,0.094169,3.303564
0.8424743,3.205554,0.09155038,3.29710438
0.84375,3.205447,0.09148129,3.29692829
0.875,3.202861,0.08983764,3.29269864
0.917864,3.199373,0.08771819,3.28709119
0.9375,3.197854,0.08679544,3.28464944
1.0,3.194038,0.08404359,3.27808159
1.0625,3.192366,0.08154324,3.27390924
1.125,3.191716,0.07925363,3.27096963
1.1875,3.191205,0.07714752,3.26835252
1.25,3.190708,0.07520307,3.26591107
1.375,3.189735,0.07174594,3.26148094
1.5,3.188783,0.06869985,3.25748285
1.5924749999999999,3.18809,0.06667837,3.25476837
1.684949,3.187404,0.06483666,3.25224066
1.6875,3.187385,0.06478823,3.25217323
1.75,3.186925,0.06363424,3.25055924
1.875,3.186013,0.06149057,3.24750357
2.0,3.185109,0.05954902,3.24465802
2.166104,3.183919,0.05723218,3.24115118
2.332207,3.182739,0.055164,3.237903
2.498311,3.181566,0.05330587,3.23487187
2.664414,3.180406,0.05163475,3.23204075
2.75,3.179801,0.05084272,3.23064372
2.9375,3.178493,0.04919465,3.22768765
3.125,3.17719,0.04769859,3.22488859
3.3125,3.175891,0.04633327,3.22222427
3.5,3.174596,0.04509379,3.21968979
3.75,3.172873,0.04357218,3.21644518
4.0,3.171154,0.04219436,3.21334836
4.25,3.169439,0.04094561,3.21038461
4.625,3.166872,0.03925513,3.20612713
5.0,3.16431,0.03775936,3.20206936
5.3125,3.162178,0.03664125,3.19881925
5.625,3.160049,0.03563325,3.19568225
5.9375,3.157921,0.03467263,3.19259363
6.25,3.155795,0.03379965,3.18959465
6.5625,3.15367,0.03298609,3.18665609
6.875,3.151547,0.03223878,3.18378578
7.5,3.147303,0.03087522,3.17817822
8.0,3.143911,0.02989452,3.17380552
8.75,3.138825,0.02860068,3.16742568
9.375,3.134589,0.02763342,3.16222242
10.0,3.130781,0.02675999,3.15754099
10.625,3.130514,0.02599163,3.15650563
11.25,3.130655,0.02528237,3.15593737
11.875,3.130797,0.024626,3.155423
12.5,3.13094,0.02402289,3.15496289
13.125,3.131083,0.02346426,3.15454726
13.75,3.131227,0.02295495,3.15418195
15.0,3.131517,0.02200207,3.15351907
15.92475,3.131732,0.02137231,3.15310431
16.849490000000003,3.131948,0.02079806,3.15274606
16.875,3.131954,0.02078306,3.15273706
17.5,3.1321,0.02042969,3.15252969
18.75,3.132393,0.01975745,3.15215045
20.0,3.132688,0.01914701,3.15183501
21.66104,3.133079,0.01842415,3.15150315
23.32207,3.133473,0.01777823,3.15125123
24.98311,3.133866,0.01719643,3.15106243
26.64414,3.134281,0.01667054,3.15095154
27.5,3.134464,0.01642742,3.15089142
29.375,3.13491,0.0159043,3.1508143
31.25,3.135356,0.01543824,3.15079424
33.125,3.135803,0.01500801,3.15081101
35.0,3.13625,0.01462019,3.15087019
37.5,3.136847,0.014139,3.150986
40.0,3.137444,0.01370076,3.15114476
42.5,3.138042,0.01330611,3.15134811
46.25,3.138938,0.01277413,3.15171213
50.0,3.139809,0.01230292,3.15211192
56.25,3.140106,0.01167581,3.15178181
59.375,3.140242,0.01139466,3.15163666
62.5,3.140378,0.01113654,3.15151454
68.75,3.140651,0.01067931,3.15133031
75.0,3.140923,0.01026901,3.15119201
79.62372,3.141125,0.009996409,3.15112141
84.24743,3.141343,0.009748062,3.15109106
84.375,3.141334,0.009741536,3.15107554
87.5,3.14147,0.009589444,3.15105944
93.75,3.141744,0.009297587,3.15104159
100.0,3.142052,0.009031531,3.15108353
112.5,3.144841,0.008607631,3.15344863
118.75,3.146253,0.008418076,3.15467108
125.0,3.147665,0.00824964,3.15591464
137.5,3.150488,0.007932411,3.15842041
150.0,3.15331,0.007651053,3.16096105
162.5,3.155986,0.007428962,3.16341496
175.0,3.158661,0.007231152,3.16589215
200.0,3.164027,0.006880973,3.17090797
225.0,3.171009,0.006635449,3.17764445
250.0,3.178008,0.006425725,3.18443373
275.0,3.185007,0.006238287,3.19124529
300.0,3.192021,0.00607087,3.19809187
325.0,3.200106,0.005968777,3.20607478
350.0,3.20819,0.005869893,3.21405989
375.0,3.215206,0.005784946,3.22099095
400.0,3.222251,0.005700715,3.22795172
425.0,3.232205,0.005662503,3.2378675
450.0,3.242151,0.005625003,3.247776
475.0,3.248855,0.005587502,3.2544425
500.0,3.255555,0.00555055,3.26110555
525.0,3.265155,0.005545005,3.27070001
550.0,3.274847,0.005540005,3.28038701
575.0,3.286855,0.005535005,3.29239001
587.5,3.292879,0.005532505,3.29841151
593.75,3.295892,0.005531255,3.30142326
596.875,3.29738,0.005530841,3.30291084
599.9999,3.296285,0.005561642,3.30184664
600.0001,3.296285,0.005561646,3.30184665
600.3806,3.295805,0.005569793,3.30137479
600.7611,3.295402,0.00557714,3.30097914
601.5219999999999,3.29499,0.005587478,3.30057748
603.0439,3.295433,0.005593756,3.30102676
606.0876000000001,3.297264,0.005595473,3.30285947
612.1751,3.300972,0.005598383,3.30657038
624.3501,3.308388,0.005604211,3.31399221
648.7001,3.324383,0.005621472,3.33000447
697.4001,3.360132,0.005672034,3.36580403
746.1001,3.401353,0.005742948,3.40709595
794.8000999999999,3.449222,0.005835077,3.45505708
843.5001,3.499319,0.005944283,3.50526328
892.2001,3.555465,0.006073362,3.56153836
940.9001,3.620123,0.006222278,3.62634528
989.6,3.694359,0.006391918,3.70075092
1000.0,3.710829,0.006431014,3.71726001
1032.5,3.765567,0.006559905,3.77212691
1065.0,3.825737,0.006699118,3.83243612
1130.0,3.964083,0.007010333,3.97109333
1181.25,4.089588,0.007291365,4.09687937
1232.5,4.235075,0.007605364,4.24268036
1283.75,4.392694,0.007949551,4.40064355
1335.0,4.575963,0.008338531,4.58430153
1386.25,4.787226,0.008775342,4.79600134
1437.5,5.02299,0.009259959,5.03224996
1488.75,5.304117,0.009808955,5.31392596
1540.0,5.620269,0.01042005,5.63068905
1578.565,5.894268,0.0109361,5.9052041
1597.848,6.042506,0.01120918,6.05371518
1617.13,6.204585,0.01150058,6.21608558
1636.413,6.377777,0.01180161,6.38957861
1655.695,6.568774,0.0121173,6.5808913
1694.26,6.9933,0.01280361,7.00610361
1713.5430000000001,7.225029,0.01317164,7.23820064
1732.8249999999998,7.472554,0.01355751,7.48611151
1771.39,8.04916,0.01439922,8.06355922
1790.673,8.363965,0.01485297,8.37881797
1809.955,8.701545,0.01533469,8.71687969
1829.237,9.053338,0.01583386,9.06917186
1848.519,9.432739,0.0163666,9.4491056
1867.4550000000002,9.832557,0.01692266,9.84947966
1886.3899999999999,10.25982,0.01751162,10.2773316
1905.325,10.71638,0.01813545,10.7345155
1924.26,11.20457,0.01879668,11.2233667
1943.195,11.72706,0.01949824,11.7465582
1962.1299999999999,12.28689,0.02024341,12.3071334
1981.0650000000003,12.88764,0.02103605,12.9086761
2000.0,13.53406,0.02188136,13.5559414
2026.7179999999998,14.53634,0.02317722,14.5595172
2040.077,15.07224,0.02386466,15.0961047
2053.436,15.64502,0.0245938,15.6696138
2080.154,16.8811,0.02615359,16.9072536
2093.513,17.55509,0.02699594,17.5820859
2106.8720000000003,18.27171,0.02788551,18.2995955
2120.231,19.02229,0.02881257,19.0511026
2133.5899999999997,19.82034,0.02979184,19.8501318
2146.949,20.67597,0.03083403,20.706804
2160.308,21.57474,0.03192313,21.6066631
2173.667,22.52713,0.03307043,22.5602004
2187.026,23.55575,0.03429988,23.5900499
2200.385,24.64087,0.03558989,24.6764599
2213.744,25.7882,0.03694643,25.8251464
2233.176,27.6112,0.03908341,27.6502834
2252.607,29.61874,0.04141513,29.6601551
2272.038,31.8346,0.04396511,31.8785651
2291.469,34.28605,0.04676016,34.3328102
2310.9010000000003,37.00105,0.04982739,37.0508774
2320.617,38.46806,0.0514734,38.5195334
2330.332,40.01913,0.05320522,40.0723352
2340.048,41.65679,0.05502512,41.7118151
2349.763,43.38662,0.05693838,43.4435584
2359.479,45.21539,0.05895148,45.2743415
2369.194,47.14965,0.06107055,47.2107206
2382.553,49.99941,0.06417446,50.0635845
2395.9120000000003,53.07936,0.06750737,53.1468674
2409.271,56.41828,0.07109638,56.4893764
2422.6299999999997,60.04837,0.07497158,60.1233416
2435.989,63.98359,0.07914477,64.0627348
2449.348,68.27298,0.08366159,68.3566416
2462.7070000000003,72.94491,0.08854703,73.033457
2476.066,78.03064,0.09382837,78.1244684
2489.425,83.5961,0.0995652,83.6956652
2502.784,89.66505,0.1057764,89.7708264
2516.143,96.30047,0.1125165,96.4129865
2529.502,103.5711,0.1198447,103.690945
2542.861,111.5056,0.1277811,111.633381
2556.2200000000003,120.2019,0.136408,120.338308
2569.5789999999997,129.7097,0.1457618,129.855462
2582.938,140.0779,0.1558753,140.233775
2591.984,147.6373,0.1631931,147.800493
2601.029,155.6457,0.1708962,155.816596
2610.075,164.1198,0.1789938,164.298794
2619.12,173.0698,0.1874874,173.257287
2628.1659999999997,182.5353,0.1964017,182.731702
2637.211,192.4362,0.2056621,192.641862
2646.256,202.8026,0.2152844,203.017884
2655.301,213.6595,0.2252732,213.884773
2664.347,224.965,0.2355768,225.200577
2673.3920000000003,236.7286,0.2461576,236.974758
2691.482,260.9365,0.2676904,261.20419
2709.573,285.8304,0.2891731,286.119573
2727.663,310.3977,0.3098271,310.707527
2736.4849999999997,321.8339,0.3190823,322.152982
2745.3070000000002,332.6692,0.3276065,332.996807
2754.129,342.7981,0.3353174,343.133417
2762.951,352.0075,0.3420115,352.349512
2771.773,360.0025,0.3474173,360.349917
2780.595,366.6909,0.3514824,367.042382
2789.4170000000004,372.0554,0.3542184,372.409618
2798.2380000000003,375.897,0.3554556,376.252456
2810.0,378.4208,0.3546135,378.775414
2818.822,378.3329,0.3521263,378.685026
2827.644,376.6392,0.3481727,376.987373
2836.4660000000003,373.5085,0.3429314,373.851431
2845.288,368.9173,0.3364081,369.253708
2854.11,362.9079,0.3286771,363.236577
2862.932,355.7592,0.3200111,356.079211
2871.754,347.6842,0.3106105,347.994811
2880.575,338.7643,0.3005703,339.06487
2898.219,319.0509,0.2792313,319.330131
2915.863,297.9678,0.2573124,298.225112
2933.507,276.6555,0.2355598,276.89106
2951.15,255.7174,0.214744,255.932144
2969.131,235.4053,0.1949362,235.600236
2978.1209999999996,225.7173,0.1856012,225.902901
2987.1110000000003,216.3789,0.1766709,216.555571
2996.101,207.437,0.1681851,207.605185
3005.091,198.9151,0.1601572,199.075257
3014.081,190.6916,0.1524496,190.84405
3023.071,182.8905,0.1451895,183.03569
3032.062,175.4783,0.1383334,175.616633
3041.0519999999997,168.3659,0.1317864,168.497686
3050.0420000000004,161.6608,0.1256543,161.786454
3059.032,155.2878,0.1198565,155.407657
3068.022,149.1919,0.1143358,149.306236
3077.012,143.463,0.1091791,143.572179
3086.002,138.0068,0.1042901,138.11109
3094.992,132.8023,0.09964735,132.901947
3104.4990000000003,127.6366,0.09506548,127.731665
3114.005,122.7316,0.09073469,122.822335
3123.512,118.0654,0.08663295,118.152033
3133.018,113.6837,0.08280211,113.766502
3142.525,109.5311,0.07918802,109.610288
3152.031,105.5713,0.07575569,105.647056
3161.537,101.8409,0.0725385,101.913439
3171.043,98.31209,0.06950906,98.3815991
3180.5499999999997,94.94001,0.06662514,95.0066351
3190.056,91.75023,0.06390978,91.8141398
