energy (eV),scatter (barn),capture (barn),total (barn)
302977.60000000003,4.410153,7.521265e-05,4.41022821
303497.89999999997,4.400047,7.140238e-05,4.4001184
304018.10000000003,4.390538,6.916429e-05,4.39060716
305058.5,4.372445,6.653403e-05,4.37251153
307139.3,4.338206,6.376901e-05,4.33826977
311301.0,4.273892,6.053888e-05,4.27395254
320040.5,4.151546,5.592133e-05,4.15160192
328780.0,4.042409,5.237285e-05,4.04246137
337519.5,3.944332,4.959139e-05,3.94438159
346259.0,3.855497,4.80671e-05,3.85554507
348756.0,3.831637,4.871378e-05,3.83168571
350004.5,3.819957,5.005216e-05,3.82000705
351252.89999999997,3.808436,5.326703e-05,3.80848927
351877.2,3.802768,5.722422e-05,3.80282522
352189.3,3.799964,6.043297e-05,3.80002443
352501.4,3.797186,6.48978e-05,3.7972509
352813.6,3.794461,7.249527e-05,3.7945335
352969.7,3.793126,7.7968e-05,3.79320397
353125.7,3.791819,8.512681e-05,3.79190413
353281.8,3.790559,9.555499e-05,3.79065456
353437.80000000005,3.789353,0.0001095853,3.78946259
353515.89999999997,3.788791,0.0001193986,3.7889104
353593.9,3.788265,0.0001316839,3.78839668
353671.89999999997,3.787785,0.0001471021,3.7879321
353749.9,3.787368,0.0001669342,3.78753493
353815.0,3.787097,0.0001888009,3.7872858
353880.0,3.786895,0.0002153541,3.78711035
353945.10000000003,3.786833,0.0002517016,3.7870847
354010.1,3.786961,0.0003011505,3.78726215
354075.19999999995,3.787381,0.0003709573,3.78775196
354107.7,3.787753,0.0004170118,3.78817001
354140.2,3.788271,0.0004732795,3.78874428
354172.7,3.788973,0.0005422948,3.78951529
354205.2,3.789951,0.0006304144,3.79058141
354237.7,3.791317,0.0007454744,3.79206247
354270.19999999995,3.793232,0.0008985902,3.79413059
354294.60000000003,3.795188,0.001049471,3.79623747
354319.0,3.797782,0.001244571,3.79902657
354343.39999999997,3.801283,0.001502468,3.80278547
354367.7,3.806094,0.001851171,3.80794517
354379.9,3.809231,0.002076163,3.81130716
354392.1,3.813037,0.002347533,3.81538453
354404.3,3.817718,0.00267954,3.82039754
354416.5,3.823562,0.003092005,3.82665401
354428.7,3.830981,0.003613588,3.83459459
354440.9,3.840605,0.004287805,3.84489281
354453.10000000003,3.853449,0.005184932,3.85863393
354465.19999999995,3.871125,0.006416465,3.87754147
354474.6,3.890337,0.007752478,3.89808948
354479.3,3.902701,0.00861132,3.91131232
354483.9,3.917329,0.009626723,3.92695572
354488.6,3.935733,0.01090346,3.94663646
354493.3,3.958896,0.01250951,3.97140551
354498.0,3.98863,0.01457012,4.00320012
354502.6,4.026537,0.01719598,4.04373298
354507.30000000005,4.077696,0.02073863,4.09843463
354512.0,4.146057,0.02547105,4.17152805
354516.7,4.237647,0.03181017,4.26945717
354521.3,4.356935,0.04006492,4.39699992
354526.0,4.517645,0.05118447,4.56882947
354530.69999999995,4.726981,0.06566697,4.79264797
354533.1,4.855675,0.07456983,4.93024483
354535.4,4.994249,0.08415581,5.07840481
354537.7,5.148615,0.09483379,5.24344879
354540.0,5.319445,0.1066503,5.4260953
354543.7,5.629789,0.1281165,5.7579055
354547.3,5.973737,0.1519061,6.1256431
354551.0,6.368033,0.1791771,6.5472101
354554.6,6.786275,0.2081034,6.9943784
354569.19999999995,8.62157,0.3350253,8.9565953
354572.3,8.979489,0.3597754,9.3392644
354575.3,9.29235,0.3814089,9.6737589
354578.4,9.570606,0.4006484,9.9712544
354581.39999999997,9.787322,0.4156317,10.2029537
354583.6,9.909043,0.4240462,10.3330892
354585.7,9.993477,0.4298822,10.4233592
354587.9,10.04707,0.4335847,10.4806547
354590.0,10.06402,0.4347538,10.4987738
354592.0,10.04883,0.4336998,10.4825298
354593.9,10.00628,0.4307544,10.4370344
354595.8,9.936952,0.425957,10.362909
354597.7,9.841798,0.4193736,10.2611716
354600.5,9.657451,0.406621,10.064072
354603.3,9.425437,0.3905723,9.8160093
354606.1,9.152443,0.3716901,9.5241331
354608.8,8.857453,0.3512873,9.2087403
354611.89999999997,8.489815,0.3258609,8.8156759
354615.0,8.101944,0.299036,8.40098
354621.2,7.308277,0.2441488,7.5524258
354624.3,6.921491,0.2174011,7.1388921
354627.39999999997,6.551818,0.1918375,6.7436555
354630.5,6.205078,0.1678604,6.3729384
354633.6,5.885435,0.1457577,6.0311927
354637.6,5.517028,0.120284,5.637312
354641.5,5.207243,0.09886462,5.30610762
354645.5,4.939073,0.08032359,5.01939659
354649.4,4.722623,0.06535934,4.78798234
354653.4,4.541909,0.05286657,4.59477557
354657.3,4.400536,0.04309423,4.44363023
354661.3,4.285494,0.03514298,4.32063698
354665.2,4.19725,0.02904461,4.22629461
354669.2,4.126364,0.0241467,4.1505107
354673.10000000003,4.072303,0.02041204,4.09271504
354677.10000000003,4.028801,0.01740753,4.04620853
354681.0,3.995319,0.01509579,4.01041479
354685.0,3.967944,0.01320634,3.98115034
354688.89999999997,3.946415,0.01172095,3.95813595
354692.89999999997,3.928355,0.01047548,3.93883048
354696.8,3.91375,0.009468722,3.92321872
354705.8,3.887987,0.007694346,3.89568135
354714.7,3.869675,0.006434924,3.87610992
354723.69999999995,3.855701,0.005475322,3.86117632
354732.60000000003,3.844908,0.004735475,3.84964348
354741.6,3.836167,0.004137489,3.84030449
354750.5,3.829114,0.003655996,3.83277
354759.5,3.823203,0.003253513,3.82645651
354768.39999999997,3.818297,0.002920319,3.82121732
354786.3,3.810505,0.002393613,3.81289861
354804.2,3.804659,0.002001241,3.80666024
354822.1,3.800131,0.00169988,3.80183088
354839.89999999997,3.79656,0.001464494,3.79802449
354863.3,3.792876,0.001224836,3.79410084
354886.7,3.790009,0.001041564,3.79105056
354910.10000000003,3.787723,0.0008983033,3.7886213
354933.5,3.785864,0.0007845227,3.78664852
354956.9,3.784325,0.0006928749,3.78501788
354980.30000000005,3.78302,0.0006172656,3.78363727
355027.0,3.780904,0.000500111,3.78140411
355073.8,3.779256,0.000415298,3.7796713
355120.60000000003,3.777924,0.0003522271,3.77827623
355167.4,3.776808,0.0003040348,3.77711203
355214.1,3.775847,0.0002664425,3.77611344
355285.69999999995,3.774582,0.0002230784,3.77480508
355357.2,3.773497,0.000191986,3.77368899
355428.8,3.772511,0.0001677204,3.77267872
355500.3,3.771606,0.0001489793,3.77175498
355571.9,3.770759,0.0001342258,3.77089323
355643.4,3.769957,0.0001224538,3.77007945
355786.4,3.768441,0.0001049453,3.76854595
355929.5,3.767011,9.316838e-05,3.76710417
356072.60000000003,3.765622,8.410898e-05,3.76570611
356215.7,3.764268,7.731629e-05,3.76434532
356358.69999999995,3.76294,7.220271e-05,3.7630122
356622.9,3.760538,6.575358e-05,3.76060375
356887.0,3.758167,6.108722e-05,3.75822809
357415.3,3.753494,5.520933e-05,3.75354921
358207.80000000005,3.746595,5.087608e-05,3.74664588
359000.2,3.739784,4.861197e-05,3.73983261
360585.1,3.726336,4.622227e-05,3.72638222
363754.89999999997,3.700063,4.421476e-05,3.70010721
370094.5,3.649791,4.247928e-05,3.64983348
382773.7,3.556899,4.050027e-05,3.5569395
395452.9,3.472795,3.927992e-05,3.47283428
398270.5,3.454983,3.990346e-05,3.4550229
398578.7,3.453005,4.050587e-05,3.45304551
398886.89999999997,3.450971,4.214057e-05,3.45101314
399041.0,3.44992,4.375021e-05,3.44996375
399195.10000000003,3.448808,4.706401e-05,3.44885506
399272.2,3.4482,5.058336e-05,3.44825058
399349.2,3.447539,5.652359e-05,3.44759552
399387.7,3.447169,6.158663e-05,3.44723059
399426.2,3.446759,6.916823e-05,3.44682817
399445.5,3.446532,7.456205e-05,3.44660656
399464.7,3.446287,8.157901e-05,3.44636858
399484.0,3.446014,9.101154e-05,3.44610501
399503.2,3.445709,0.0001039462,3.44581295
399517.0,3.445462,0.0001165779,3.44557858
399530.7,3.445185,0.0001334166,3.44531842
399544.5,3.444865,0.0001575076,3.44502251
399551.4,3.444686,0.0001742701,3.44486027
399558.19999999995,3.444495,0.000196646,3.44469165
399565.10000000003,3.444287,0.0002307298,3.44451773
399568.6,3.444179,0.000255902,3.4444349
399572.0,3.444074,0.0002886659,3.44436267
399575.5,3.443969,0.0003349785,3.44430398
399578.9,3.443877,0.0003978217,3.44427482
399582.3,3.443801,0.000486162,3.44428716
399585.7,3.443753,0.0006109483,3.44436395
399587.5,3.443745,0.0006966925,3.44444169
399589.19999999995,3.443751,0.0007933288,3.44454433
399590.9,3.443773,0.0009079271,3.44468093
399592.60000000003,3.443816,0.001043589,3.44485959
399594.4,3.443888,0.001214128,3.44510213
399596.10000000003,3.443985,0.001404813,3.44538981
399597.8,3.444117,0.001628899,3.4457459
399599.5,3.444289,0.001891466,3.44618047
399601.3,3.444523,0.002217707,3.44674071
399603.0,3.444801,0.002577937,3.44737894
399604.69999999995,3.445142,0.002995785,3.44813779
399606.39999999997,3.445555,0.00347872,3.44903372
399608.10000000003,3.446051,0.004034797,3.4500858
399609.8,3.446639,0.004672635,3.45131164
399613.2,3.448143,0.006230599,3.4543736
399615.80000000005,3.449637,0.007715971,3.45735297
399618.39999999997,3.451481,0.009496508,3.46097751
399621.0,3.453726,0.01160925,3.46533525
399623.60000000003,3.45642,0.01409015,3.47051015
399626.2,3.459609,0.01697231,3.47658131
399628.8,3.463336,0.02028409,3.48362009
399633.89999999997,3.472333,0.02810163,3.50043463
399639.10000000003,3.483901,0.03789754,3.52179854
399644.2,3.497491,0.04913865,3.54662965
399654.5,3.52972,0.07487409,3.60459409
399662.10000000003,3.554016,0.09337425,3.64739025
399669.60000000003,3.57403,0.1076613,3.6816913
399675.80000000005,3.58487,0.1144143,3.6992843
399678.6,3.587598,0.1156312,3.7032292
399680.0,3.588414,0.115787,3.704201
399680.1,3.588458,0.1157865,3.7042445
399680.5,3.588615,0.1157689,3.7043839
399680.9,3.588741,0.1157264,3.7044674
399681.60000000003,3.588889,0.1155925,3.7044815
399684.1,3.588653,0.1144994,3.7031524
399688.9,3.584934,0.1098191,3.6947531
399694.0,3.576702,0.1015622,3.6782642
399702.60000000003,3.555387,0.08228265,3.63766965
399711.2,3.529671,0.06042543,3.59009643
399717.60000000003,3.51094,0.0450857,3.5560257
399723.9,3.494627,0.03209193,3.52671893
399727.1,3.487441,0.02648761,3.51392861
399730.19999999995,3.48125,0.02172943,3.50297943
399733.4,3.47566,0.01749834,3.49315834
399736.5,3.470994,0.01402594,3.48501994
399739.69999999995,3.466903,0.01103775,3.47794075
399742.9,3.463484,0.008593363,3.47207736
399746.1,3.460663,0.006624892,3.46728789
399749.2,3.458425,0.00510682,3.46353182
399752.4,3.456551,0.003876633,3.46042763
399755.5,3.45509,0.002953948,3.45804395
399758.7,3.453882,0.002225794,3.45610779
399761.8,3.452948,0.001693194,3.45464119
399764.10000000003,3.452377,0.00138576,3.45376276
399766.4,3.451892,0.001138694,3.45303069
399768.69999999995,3.451479,0.0009410902,3.45242009
399771.0,3.451126,0.0007836906,3.45190969
399773.3,3.450822,0.0006587208,3.45148072
399775.60000000003,3.450559,0.0005597209,3.45111872
399777.9,3.45033,0.0004813758,3.45081138
399780.10000000003,3.450137,0.000421762,3.45055876
399782.39999999997,3.449957,0.0003720738,3.45032907
399784.7,3.449795,0.0003325238,3.45012752
399789.2,3.449522,0.0002763426,3.44979834
399793.8,3.449286,0.0002381278,3.44952413
399798.3,3.449085,0.0002121033,3.4492971
399802.9,3.448901,0.0001925594,3.44909356
399807.39999999997,3.448738,0.000177761,3.44891576
399816.5,3.448447,0.0001554454,3.44860245
399825.6,3.448192,0.000139018,3.44833102
399834.7,3.447967,0.0001261397,3.44809314
399853.0,3.447575,0.0001070769,3.44768208
399871.19999999995,3.447246,9.38811e-05,3.44733988
399889.4,3.446958,8.42676e-05,3.44704227
399907.6,3.446701,7.69924e-05,3.44677799
399933.0,3.446378,6.942194e-05,3.44644742
399958.3,3.446089,6.3917e-05,3.44615292
400008.9,3.445577,5.669184e-05,3.44563369
400059.5,3.445121,5.222393e-05,3.44517322
400110.10000000003,3.444699,4.918186e-05,3.44474818
400211.4,3.443922,4.559258e-05,3.44396759
400312.60000000003,3.443197,4.359539e-05,3.4432406
400515.10000000003,3.441827,4.157426e-05,3.44186857
400717.60000000003,3.440507,4.054501e-05,3.44054755
401462.9,3.435854,3.951156e-05,3.43589351
402208.10000000003,3.431273,3.898746e-05,3.43131199
403698.5,3.422259,3.867867e-05,3.42229768
406679.30000000005,3.404644,3.843642e-05,3.40468244
412640.89999999997,3.370536,3.812222e-05,3.37057412
424564.2,3.305211,3.776799e-05,3.30524877
440116.3,3.22669,3.793393e-05,3.22672793
455668.39999999997,3.154008,3.89126e-05,3.15404691
471220.5,3.086348,4.104389e-05,3.08638904
486772.6,3.024224,4.526602e-05,3.02426927
498177.5,2.983813,5.103889e-05,2.98386404
503879.9,2.966437,5.557296e-05,2.96649257
509582.30000000005,2.952368,6.215815e-05,2.95243016
514766.39999999997,2.944673,7.161134e-05,2.94474461
517358.4,2.943979,7.878517e-05,2.94405779
519950.4,2.946612,8.89644e-05,2.94670096
521246.4,2.949921,9.610538e-05,2.95001711
522542.39999999997,2.95505,0.0001053698,2.95515537
523838.4,2.962928,0.0001182273,2.96304623
525134.4,2.974656,0.0001367773,2.97479278
525847.2,2.983692,0.000151236,2.98384324
526560.0,2.995367,0.0001704823,2.99553748
527272.7999999999,3.010772,0.0001970648,3.01096906
527985.6000000001,3.031789,0.0002356515,3.03202465
528406.7999999999,3.048283,0.0002678536,3.04855085
528828.0,3.06881,0.0003099697,3.06911997
529249.2,3.095568,0.0003682563,3.09593626
529670.4,3.131447,0.0004516722,3.13189867
529929.6,3.160223,0.0005224227,3.16074542
530188.8,3.196382,0.0006155768,3.19699758
530448.0,3.242828,0.0007412002,3.2435692
530707.2000000001,3.304786,0.0009178644,3.30570386
530885.3999999999,3.360471,0.001084076,3.36155508
531063.6,3.43169,0.001305281,3.43299528
531241.7999999999,3.52534,0.001608505,3.52694851
531330.9,3.583861,0.001804049,3.58566505
531420.0,3.652519,0.002038512,3.65455751
531509.1,3.734215,0.002323939,3.73653894
531598.2000000001,3.832896,0.002676986,3.83557299
531687.2999999999,3.953491,0.003119,3.95661
531731.9,4.024241,0.003383099,4.0276241
531776.4,4.103227,0.003681716,4.10690872
531849.2999999999,4.25456,0.004263852,4.25882385
531885.7999999999,4.342666,0.00460825,4.34727425
531922.2000000001,4.440364,0.004994416,4.44535842
531958.7,4.549662,0.005431336,4.55509334
531995.1000000001,4.671597,0.005924358,4.67752136
532031.6000000001,4.809091,0.006486872,4.81557787
532068.0,4.964268,0.007129558,4.97139756
532112.6000000001,5.183463,0.008050177,5.19151318
532157.1000000001,5.440545,0.009147124,5.44969212
532179.4,5.586439,0.00977721,5.59621621
532201.7,5.745391,0.01046951,5.75586051
532224.0,5.918826,0.01123145,5.93005745
532246.2,6.107427,0.01206742,6.11949442
532268.7000000001,6.316556,0.01300295,6.32955895
532291.1,6.54463,0.01403302,6.55866302
532313.5,6.794557,0.01517302,6.80973002
532335.9,7.068448,0.01643531,7.08488331
532358.2999999999,7.368429,0.0178329,7.3862619
532380.7000000001,7.696525,0.01937903,7.71590403
532403.1,8.054468,0.02108639,8.07555439
532425.5,8.443439,0.02296601,8.46640501
532452.7999999999,8.95974,0.02550064,8.98524064
532480.0,9.517851,0.02829423,9.54614523
532507.2,10.11224,0.03133738,10.1435774
532534.3999999999,10.72864,0.03457858,10.7632186
532561.7000000001,11.34686,0.03793574,11.3847957
532588.9,11.93107,0.041244,11.972314
532616.1000000001,12.44246,0.04432442,12.4867844
532629.7,12.65609,0.04570731,12.7017973
532643.3,12.83389,0.04694491,12.8808349
532655.8999999999,12.962,0.0479364,13.0099364
532668.4,13.05058,0.04875088,13.0993309
532681.0,13.09802,0.04938256,13.1474026
532693.5,13.10138,0.04980607,13.1511861
532706.1,13.05946,0.0500169,13.1094769
532718.7,12.97191,0.05000478,13.0219148
532730.7999999999,12.84589,0.04978321,12.8956732
532742.7999999999,12.68239,0.04936568,12.7317557
532754.9,12.48163,0.04875541,12.5303854
532766.9,12.25056,0.04797643,12.2985364
532791.0,11.70715,0.0459589,11.7531089
532815.0,11.09043,0.04347984,11.1339098
532863.2,9.761327,0.0377418,9.7990688
532887.2999999999,9.106764,0.03477755,9.14154155
532911.2999999999,8.487092,0.03190119,8.51899319
532930.0,8.034227,0.02975735,8.06398435
532948.7000000001,7.611124,0.02772269,7.63884669
532967.4,7.218984,0.02580948,7.24479348
532986.1,6.857701,0.02402308,6.88172408
533004.7999999999,6.526336,0.02236392,6.54869992
533023.5,6.223425,0.02082907,6.24425407
533042.2000000001,5.947193,0.01941334,5.96660634
533060.8,5.696982,0.0181168,5.7150988
533079.1,5.47279,0.01694277,5.48973277
533097.3,5.269618,0.01586793,5.28548593
533115.6,5.083471,0.01487331,5.09834431
533133.8,4.914739,0.01396289,4.92870189
533152.1,4.760025,0.01312003,4.77314503
533170.2999999999,4.619615,0.01234779,4.63196279
533188.5,4.491356,0.01163573,4.50299173
533206.7000000001,4.374108,0.01097871,4.38508671
533238.3,4.193698,0.009954965,4.20365297
533269.8,4.038938,0.009062699,4.0480007
533301.2999999999,3.904992,0.008278307,3.91327031
533332.8,3.78866,0.007586393,3.79624639
533364.3,3.687359,0.006974361,3.69433336
533395.7999999999,3.598855,0.006431164,3.60528616
533427.3,3.521268,0.00594737,3.52721537
533458.8,3.453023,0.005515006,3.45853801
533505.2999999999,3.366622,0.004956723,3.37157872
533551.7,3.294469,0.004479185,3.29894819
533598.2000000001,3.233589,0.004066309,3.23765531
533644.6,3.182233,0.003709202,3.1859422
533737.5,3.101247,0.003124411,3.10437141
533830.2999999999,3.041231,0.002667956,3.04389896
533916.6,2.999052,0.002329369,3.00138137
534002.8,2.96651,0.002053436,2.96856344
534089.1,2.941123,0.001825287,2.94294829
534175.3,2.921226,0.001635022,2.92286102
534347.8,2.893337,0.001339861,2.89467686
534520.2,2.875579,0.00112111,2.87670011
534679.4,2.865228,0.0009676316,2.86619563
534838.6000000001,2.858648,0.0008464223,2.85949442
534984.6,2.855,0.000757022,2.85575702
535130.5,2.852941,0.0006831351,2.85362414
535422.3999999999,2.852152,0.0005706817,2.85272268
535714.2999999999,2.853867,0.0004880148,2.85435501
536006.2,2.857193,0.0004274784,2.85762048
536298.1,2.861368,0.000380758,2.86174876
536590.0,2.866175,0.0003464443,2.86652144
537173.7,2.876446,0.0002940605,2.87674006
537704.4,2.886375,0.0002639271,2.88663893
538235.1,2.896591,0.0002429486,2.89683395
539296.5,2.917819,0.0002178083,2.91803681
540357.8999999999,2.940585,0.0002067252,2.94079173
541419.3,2.965473,0.000203369,2.96567637
542586.9,2.99643,0.0002059592,2.99663596
543754.4,3.032241,0.0002133448,3.03245434
544922.0,3.074301,0.0002248373,3.07452584
546089.5,3.12434,0.0002403044,3.1245803
547257.1000000001,3.184801,0.0002600695,3.18506107
548424.6000000001,3.258307,0.000284595,3.2585916
549592.2,3.348432,0.0003147216,3.34874672
550759.7,3.460006,0.0003516868,3.46035769
551343.5,3.52634,0.0003734135,3.52671341
551927.3,3.600262,0.0003974203,3.60065942
552511.1,3.683334,0.0004241359,3.68375814
553094.8,3.777621,0.0004541233,3.77807512
553678.6,3.883302,0.0004873904,3.88378939
554262.4,4.003994,0.0005249214,4.00451892
554846.2,4.141067,0.0005670456,4.14163405
555429.9,4.296073,0.0006141361,4.29668714
556013.7000000001,4.475435,0.0006678845,4.47610288
556597.5,4.679266,0.0007282308,4.67999423
557181.3,4.912965,0.000796523,4.91376152
557473.2,5.043207,0.0008341904,5.04404119
557765.0,5.183557,0.0008744798,5.18443148
558056.9,5.331967,0.0009168485,5.33288385
558348.7999999999,5.491636,0.0009621023,5.4925981
558932.5,5.848563,0.001062082,5.84962508
559224.3999999999,6.044146,0.001116338,6.04526234
559516.2999999999,6.257653,0.001174977,6.25882798
560100.0,6.721302,0.001301039,6.72260304
560378.3,6.966399,0.001366795,6.9677658
560656.6,7.2263,0.001435924,7.22773592
561213.2,7.788028,0.001583418,7.78961142
561769.7999999999,8.406493,0.001742696,8.4082357
562326.2999999999,9.077565,0.001911036,9.07947604
563439.4,10.47851,0.002248814,10.4807588
563996.0,11.14963,0.002400885,11.1520309
564274.3,11.45983,0.002467882,11.4622979
564552.5,11.74476,0.00252675,11.7472868
564895.0,12.04836,0.002584908,12.0509449
565237.5,12.29247,0.002625786,12.2950958
565580.0,12.46851,0.002647603,12.4711576
565922.5,12.57064,0.00264938,12.5732894
566265.0,12.59634,0.00263105,12.5989711
566543.2999999999,12.55857,0.002601166,12.5611712
566821.6000000001,12.47357,0.002559582,12.4761296
567099.9,12.34711,0.002507998,12.349618
567378.2000000001,12.18287,0.002447549,12.1853176
567656.5,11.98428,0.002379316,11.9866593
567934.7999999999,11.7533,0.002304123,11.7556041
568491.3,11.22358,0.002141057,11.2257211
569604.4,10.0596,0.001802921,10.0614029
570161.0,9.477352,0.001641212,9.47899321
570717.5,8.920732,0.001490262,8.92222226
571073.0,8.584663,0.001400712,8.58606371
571428.3999999999,8.265959,0.001316855,8.26727586
571783.9,7.963395,0.001238107,7.96463311
572139.3,7.679321,0.00116504,7.68048604
572494.7999999999,7.411931,0.001096997,7.413028
572850.2,7.161229,0.001033884,7.16226288
573205.6,6.927148,0.0009756156,6.92812362
573561.0,6.707401,0.0009214777,6.70832248
574061.2000000001,6.422983,0.0008523741,6.42383537
574561.4,6.16449,0.0007906003,6.1652806
575061.6,5.929579,0.0007354539,5.93031445
575561.8,5.715757,0.0006862212,5.71644322
576062.0,5.520711,0.0006422657,5.52135327
576562.2000000001,5.342584,0.000603101,5.3431871
577062.4,5.179563,0.0005682735,5.18013127
577562.5,5.030039,0.0005374083,5.03057641
578062.7000000001,4.892487,0.0005101831,4.89299718
578562.9,4.765622,0.0004863661,4.76610837
579563.3,4.53935,0.0004483861,4.53979839
580563.7000000001,4.343027,0.0004232051,4.34345021
581564.0,4.170102,0.0004127842,4.17051478
582251.7999999999,4.061675,0.0004170884,4.06209209
582939.5,3.959659,0.0004354767,3.96009448
583627.2999999999,3.862189,0.0004769634,3.86266596
583971.2000000001,3.814584,0.0005123828,3.81509638
584315.0,3.767366,0.0005626799,3.76792868
584549.5,3.735248,0.0006104677,3.73585847
584784.0,3.703087,0.0006739084,3.70376091
585018.5,3.670804,0.0007600041,3.671564
585252.8999999999,3.638361,0.0008801902,3.63924119
585370.2,3.622077,0.0009543923,3.62303139
585487.4,3.605769,0.001048151,3.60681715
585604.7,3.589454,0.001163569,3.59061757
585721.9,3.573217,0.001307494,3.57452449
585839.2,3.557135,0.001490541,3.55862554
585956.4,3.541415,0.001727875,3.54314288
586073.6,3.526356,0.00204382,3.52839982
586190.8,3.512435,0.002471237,3.51490624
586284.6000000001,3.502793,0.002938619,3.50573162
586378.4,3.495517,0.003582228,3.49909923
586437.1000000001,3.492828,0.004112792,3.49694079
586495.7,3.492309,0.004782094,3.49709109
586554.2999999999,3.494926,0.005644251,3.50057025
586612.9,3.50202,0.006770593,3.50879059
586671.5,3.515928,0.008282958,3.52421096
586700.8,3.526813,0.00925526,3.53606826
586730.1,3.54123,0.01041705,3.55164705
586759.4,3.560187,0.01181781,3.57200481
586788.7000000001,3.585061,0.0135247,3.5985857
586818.0,3.61771,0.01562696,3.63333696
586847.2999999999,3.660807,0.0182512,3.6790582
586867.9,3.699512,0.02050955,3.72002155
586888.4,3.747102,0.02319682,3.77029882
586908.8999999999,3.806244,0.02643692,3.83268092
586929.4,3.880198,0.03037625,3.91057425
586949.9,3.973286,0.03520609,4.00849209
586970.4,4.091241,0.04117569,4.13241669
586980.7000000001,4.162185,0.04470312,4.20688812
586990.9,4.241602,0.04860578,4.29020778
587001.2,4.332335,0.05301286,4.38534786
587011.3999999999,4.434008,0.05789449,4.49190249
587021.5,4.547708,0.06329144,4.61099944
587031.6,4.675798,0.06930215,4.74510015
587041.7,4.819611,0.07597282,4.89558382
587051.7,4.978563,0.08325939,5.06182239
587061.7999999999,5.156477,0.09131687,5.24779387
587071.9,5.351803,0.1000511,5.4518541
587082.0,5.563499,0.1093904,5.6728894
587092.0,5.786922,0.1191051,5.9060271
587113.2,6.286626,0.140266,6.426892
587123.7999999999,6.534654,0.1504214,6.6850754
587134.3,6.766085,0.1596111,6.9256961
587144.9,6.974048,0.16752,7.141568
587155.4,7.143565,0.1735372,7.3171022
587166.0,7.268016,0.1773871,7.4454031
587176.5,7.337869,0.1787395,7.5166085
587183.0,7.352694,0.1783007,7.5309947
587189.4,7.34581,0.1769244,7.5227344
587195.8,7.318056,0.1746467,7.4927027
587202.2,7.270395,0.1715252,7.4419202
587208.5,7.205421,0.1677024,7.3731234
587214.9,7.122858,0.1631474,7.2860054
587221.2,7.027316,0.1581011,7.1854171
587233.9,6.800688,0.1466546,6.9473426
587284.8,5.7464,0.09741924,5.84381924
587299.6,5.469718,0.0851473,5.5548653
587314.4,5.222256,0.07436378,5.29661978
587329.2,5.00487,0.06504541,5.06991541
587343.9,4.817126,0.05712228,4.87424828
587358.7,4.653636,0.05032639,4.70396239
587373.5,4.512522,0.04454761,4.55706961
587388.2999999999,4.390597,0.03962845,4.43022545
587403.0,4.285625,0.03545601,4.32108101
587416.5,4.20123,0.03214962,4.23337962
587429.8999999999,4.127122,0.02928649,4.15640849
587456.8,4.001946,0.02455073,4.02649673
587483.7000000001,3.901254,0.02085226,3.92210626
587510.5,3.819189,0.01793064,3.83711964
587537.4,3.750778,0.01557485,3.76635285
587564.3,3.693155,0.01366006,3.70681506
587591.2,3.64399,0.01208766,3.65607766
587618.0,3.601669,0.01078856,3.61245756
587655.7,3.550671,0.009301158,3.55997216
587693.2999999999,3.507247,0.008112069,3.51535907
587730.8999999999,3.469548,0.007148439,3.47669644
587768.5,3.436295,0.006359621,3.44265462
587843.8,3.37932,0.005159775,3.38447978
587919.0,3.331084,0.004309958,3.33539396
587994.2999999999,3.28841,0.003697708,3.29210771
588069.5,3.248905,0.003231989,3.25213699
588144.8,3.211356,0.00287749,3.21423349
588220.0,3.17492,0.002607229,3.17752723
588349.0,3.112807,0.00228388,3.11509088
588478.0,3.048808,0.002086891,3.05089489
588607.0,2.980507,0.001984382,2.98249138
588736.0,2.905623,0.001959662,2.90758266
588865.0,2.821787,0.002007265,2.82379427
588994.0,2.725284,0.002136582,2.72742058
589123.0,2.61207,0.002364124,2.61443412
589187.5,2.547477,0.002524767,2.55000177
589252.0,2.476389,0.002725006,2.47911401
589311.2000000001,2.404506,0.002951292,2.40745729
589370.3,2.325405,0.003227229,2.32863223
589429.4,2.237844,0.003565392,2.24140939
589488.5,2.140537,0.003982156,2.14451916
589547.7,2.031866,0.004500633,2.03636663
589606.7999999999,1.91071,0.005149354,1.91585935
589665.8999999999,1.775549,0.005970773,1.78151977
589695.5,1.702309,0.006464387,1.70877339
589725.0,1.625629,0.007022613,1.63265161
589762.7,1.522546,0.007849479,1.53039548
589800.3,1.41487,0.008825684,1.42369568
589837.9,1.304066,0.009984115,1.31405012
589875.5,1.193154,0.01135741,1.20451141
589913.2000000001,1.08707,0.01298909,1.10005909
589932.0,1.038695,0.01391416,1.05260916
589950.8,0.9952481,0.01492064,1.01016874
589969.6,0.9585364,0.01601155,0.97454795
589988.4,0.9307248,0.0171881,0.9479129
590007.2,0.914388,0.01844949,0.93283749
590026.0,0.9125479,0.01979198,0.93233988
590043.6,0.9270155,0.02111536,0.94813086
590061.1,0.960026,0.02248412,0.98251012
590078.7,1.015092,0.02389784,1.03898984
590096.2,1.094621,0.0253186,1.1199396
590105.0,1.14484,0.02603013,1.17087013
590113.8,1.202333,0.0267343,1.2290673
590122.6000000001,1.267375,0.02742655,1.29480155
590131.3,1.339317,0.02809444,1.36741144
590140.1,1.419966,0.02874818,1.44871418
