energy (eV),scatter (barn),capture (barn),total (barn)
135041.0,3.080384,0.001600637,3.08198464
135278.4,3.244364,0.00163061,3.24599461
135515.8,3.416246,0.001660953,3.41790695
135753.19999999998,3.595792,0.001691582,3.59748358
135990.59999999998,3.783007,0.001722426,3.78472943
136228.0,3.977909,0.001753405,3.97966241
136465.4,4.181804,0.001784416,4.18358842
136940.2,4.613142,0.001845989,4.61498799
137415.0,5.072334,0.001906261,5.07424026
137889.80000000002,5.562258,0.001963426,5.56422143
138364.6,6.069133,0.002017605,6.07115061
138839.4,6.59358,0.0020673,6.5956473
140008.2,7.917731,0.00215967,7.91989067
140592.6,8.566836,0.002186744,8.56902274
141176.9,9.185622,0.002199125,9.18782113
141697.80000000002,9.69702,0.002196644,9.69921664
142218.6,10.1611,0.002182053,10.1632821
142739.4,10.57119,0.002156153,10.5733462
143260.2,10.92918,0.002121048,10.931301
143781.1,11.21921,0.002076323,11.2212863
144301.90000000002,11.44222,0.002025489,11.4442455
144822.7,11.60835,0.001975058,11.6103251
145343.5,11.7291,0.001944316,11.7310443
145607.6,11.79113,0.001973769,11.7931038
145739.6,11.84251,0.002036219,11.8445462
145805.6,11.88417,0.002099115,11.8862691
145871.59999999998,11.95037,0.002208182,11.9525782
145943.9,12.08255,0.002436863,12.0849869
145980.0,12.19807,0.002640228,12.2007102
146016.1,12.37961,0.002961214,12.3825712
146033.4,12.50552,0.003183937,12.5087039
146050.7,12.67061,0.003475705,12.6740857
146068.0,12.89142,0.003865299,12.8952853
146085.3,13.19307,0.004396256,13.1974663
146097.1,13.46393,0.004871833,13.4688018
146108.90000000002,13.80609,0.005471147,13.8115611
146120.69999999998,14.23992,0.006228907,14.2461489
146126.6,14.49821,0.006679028,14.504889
146132.4,14.78244,0.007173496,14.7896135
146143.5,15.41625,0.00827304,15.424523
146154.5,16.15892,0.00955609,16.1684761
146176.5,17.82425,0.01240789,17.8366579
146184.6,18.37971,0.01334663,18.3930566
146192.6,18.8149,0.01407142,18.8289714
146196.7,18.97711,0.01433565,18.9914457
146200.69999999998,19.08839,0.01451116,19.1029012
146204.69999999998,19.14959,0.01459935,19.1641894
146208.69999999998,19.15874,0.01459711,19.1733371
146215.09999999998,19.06539,0.0144068,19.0797968
146221.4,18.8521,0.01401069,18.8661107
146227.8,18.53065,0.01342943,18.5440794
146234.1,18.13571,0.01272457,18.1484346
146259.40000000002,16.27905,0.009461095,16.2885111
146267.7,15.71641,0.008481506,15.7248915
146275.9,15.21977,0.007619707,15.2273897
146284.2,14.78096,0.006860511,14.7878205
146292.4,14.40792,0.006216808,14.4141368
146300.5,14.09264,0.005674066,14.0983141
146308.6,13.8234,0.005211576,13.8286116
146316.69999999998,13.59344,0.004817364,13.5982574
146324.7,13.39889,0.004484484,13.4033745
146340.8,13.0854,0.003949475,13.0893495
146356.90000000002,12.8501,0.003549263,12.8536493
146380.4,12.60175,0.003128401,12.6048784
146403.9,12.42763,0.002834591,12.4304646
146427.40000000002,12.30088,0.002621557,12.3035016
146450.8,12.20618,0.002463005,12.208643
146509.5,12.05169,0.002206087,12.0538961
146568.2,11.96063,0.002056411,11.9626864
146685.5,11.86016,0.001895171,11.8620552
146914.3,11.76641,0.001757189,11.7681672
147143.1,11.70761,0.00168651,11.7092965
147600.6,11.60239,0.001596677,11.6039867
148515.7,11.36287,0.001460724,11.3643307
149528.5,11.04472,0.001336948,11.0460569
150541.3,10.70337,0.001233434,10.7046034
151554.1,10.37187,0.001152347,10.3730223
152566.9,10.08813,0.001099321,10.0892293
153012.19999999998,9.992353,0.001087659,9.99344066
153457.5,9.91964,0.0010839,9.9207239
154051.3,9.878863,0.001096495,9.8799595
154533.8,9.913721,0.001126485,9.91484749
154775.0,9.956256,0.001148461,9.95740446
155016.19999999998,10.02783,0.001178289,10.0290083
155257.4,10.12831,0.001215756,10.1295258
155498.59999999998,10.26664,0.00126304,10.267903
155739.80000000002,10.44968,0.001321681,10.4510017
155981.0,10.68463,0.001393276,10.6860233
156191.1,10.94574,0.001469447,10.9472094
156401.09999999998,11.26157,0.001558725,11.2631287
156611.2,11.64773,0.001664503,11.6493945
156716.2,11.86691,0.001723396,11.8686334
156821.19999999998,12.11107,0.001787905,12.1128579
157031.30000000002,12.65625,0.001929407,12.6581794
157241.3,13.29499,0.0020906,13.2970806
157451.3,14.01879,0.00226828,14.0210583
157661.30000000002,14.81049,0.002456754,14.8129468
157901.80000000002,15.75141,0.002672039,15.754082
158142.30000000002,16.63629,0.002862645,16.6391526
158262.6,17.01933,0.002939437,17.0222694
158382.8,17.34029,0.002998741,17.3432887
158503.0,17.58371,0.003037219,17.5867472
158623.19999999998,17.73607,0.003052175,17.7391222
158730.0,17.78865,0.003044766,17.7916948
158824.1,17.76848,0.003022088,17.7715021
158918.2,17.68721,0.002984978,17.690195
159012.3,17.54954,0.002934904,17.5524749
159106.30000000002,17.36128,0.002873555,17.3641536
159200.4,17.12807,0.002802483,17.1308725
159294.4,16.85687,0.002723578,16.8595936
159482.5,16.21702,0.002547581,16.2195676
159858.8,14.80931,0.002180673,14.8114907
160046.9,14.10206,0.002004019,14.104064
160235.0,13.43208,0.001840843,13.4339208
160421.9,12.81494,0.001693688,12.8166337
160608.69999999998,12.24965,0.001561415,12.2512114
160795.6,11.73776,0.001443867,11.7392039
160982.4,11.27323,0.001338967,11.274569
161169.3,10.8539,0.001245885,10.8551459
161356.1,10.47874,0.00116411,10.4799041
161542.9,10.13885,0.001091222,10.1399412
161729.7,9.830804,0.001026253,9.83183025
161925.3,9.541228,0.0009663143,9.54219431
162120.80000000002,9.27802,0.0009127632,9.27893276
162316.3,9.038827,0.0008649731,9.03969197
162511.80000000002,8.821686,0.0008224175,8.82250842
162902.8,8.438796,0.0007493526,8.43954535
163293.8,8.113146,0.000689517,8.11383552
163720.4,7.810336,0.0006361513,7.81097215
164146.90000000002,7.544775,0.000591106,7.54536611
164573.5,7.314257,0.0005537724,7.31481077
165000.0,7.107145,0.0005215043,7.1076665
165568.8,6.864007,0.0004855218,6.86449252
166137.5,6.649336,0.0004554992,6.6497915
166706.3,6.457034,0.0004300806,6.45746408
167275.0,6.282691,0.0004082926,6.28309929
168412.5,5.975357,0.0003729207,5.97572992
169550.0,5.709507,0.0003456072,5.70985261
171114.09999999998,5.392741,0.000317338,5.39305834
172678.2,5.116361,0.0002967062,5.11665771
174242.3,4.870161,0.0002818709,4.87044287
175806.3,4.6476,0.0002717795,4.64787178
177228.2,4.46298,0.0002664586,4.46324646
178650.0,4.290244,0.0002639957,4.290508
180356.3,4.099256,0.0002654727,4.09952147
182062.5,3.923484,0.0002718113,3.92375581
183768.80000000002,3.762271,0.000283609,3.76255461
185475.0,3.616376,0.0003018938,3.61667789
187039.1,3.498437,0.0003257909,3.49876279
188603.2,3.399485,0.0003582456,3.39984325
189385.30000000002,3.358851,0.0003783152,3.35922932
190167.30000000002,3.326379,0.0004017406,3.32678074
190949.3,3.303191,0.0004287964,3.3036198
191731.3,3.29059,0.0004597686,3.29104977
192476.0,3.293088,0.0004942795,3.29358228
193220.69999999998,3.310671,0.000533645,3.31120465
193965.40000000002,3.346367,0.0005784533,3.34694545
194710.1,3.407828,0.0006303689,3.40845837
195082.5,3.447854,0.000658728,3.44851273
195454.80000000002,3.498332,0.0006895726,3.49902157
195827.2,3.555368,0.0007218978,3.5560899
196199.5,3.622453,0.000756417,3.62320942
196571.9,3.702635,0.0007935418,3.70342854
196944.2,3.790627,0.0008321295,3.79145913
197316.5,3.892815,0.0008732189,3.89368822
197688.8,4.008752,0.0009164969,4.0096685
198265.5,4.220568,0.0009879144,4.22155591
198553.8,4.337894,0.001024957,4.33891896
198842.1,4.468112,0.001063232,4.46917523
199418.80000000002,4.755195,0.001141488,4.75633649
199707.1,4.914533,0.001181205,4.91571421
199995.4,5.083927,0.001220776,5.08514778
200572.1,5.446193,0.001298539,5.44749154
201148.7,5.83887,0.00137097,5.84024097
202301.9,6.659762,0.001487058,6.66124906
202973.80000000002,7.112576,0.001534721,7.11411072
203309.80000000002,7.32193,0.001571347,7.32350135
203477.8,7.416227,0.001641067,7.41786807
203561.8,7.458549,0.001765178,7.46031418
203603.8,7.47726,0.001915575,7.47917558
203624.8,7.485534,0.002050219,7.48758422
203645.7,7.492465,0.002282151,7.49474715
203655.30000000002,7.495028,0.002450649,7.49747865
203664.90000000002,7.497075,0.002691777,7.49976678
203674.5,7.49854,0.003071829,7.50161183
203679.30000000002,7.499099,0.00336447,7.50246347
203684.0,7.499664,0.003776289,7.50344029
203688.80000000002,7.500525,0.004415119,7.50494012
203691.19999999998,7.501219,0.004862815,7.50608182
203693.6,7.502222,0.005431713,7.50765371
203696.0,7.503678,0.00615769,7.50983569
203698.4,7.505771,0.007085379,7.51285638
203700.8,7.508738,0.008269225,7.51700723
203703.1,7.512672,0.009704129,7.52237613
203705.5,7.518256,0.0115877,7.5298437
203707.9,7.525761,0.01395,7.539711
203710.30000000002,7.53566,0.01688474,7.55254474
203712.69999999998,7.548481,0.0204911,7.5689721
203715.1,7.564785,0.02486926,7.58965426
203717.5,7.585146,0.03011445,7.61526045
203719.90000000002,7.610115,0.03630943,7.64642443
203722.19999999998,7.638822,0.04319481,7.68201681
203725.1,7.682205,0.05324069,7.73544569
203728.0,7.733929,0.06478348,7.79871248
203733.69999999998,7.859005,0.09122434,7.95022934
203745.1,8.163644,0.148402,8.312046
203749.7,8.278189,0.1665917,8.4447807
203754.19999999998,8.3669,0.1780574,8.5449574
203758.5,8.420636,0.181684,8.60232
203758.9,8.423868,0.1816315,8.6054995
203760.1,8.431674,0.1810731,8.6127471
203761.30000000002,8.436619,0.1799189,8.6165379
203763.59999999998,8.43809,0.1760897,8.6141797
203768.8,8.404472,0.1604098,8.5648818
203773.9,8.329937,0.1379535,8.4678905
203786.6,8.064679,0.07434608,8.13902508
203789.8,7.999921,0.06053622,8.06045722
203793.0,7.941121,0.04846108,7.98958208
203796.2,7.889458,0.03823284,7.92769084
203799.3,7.846645,0.03005661,7.87670161
203802.5,7.809787,0.02327299,7.83305999
203805.7,7.779836,0.01797285,7.79780885
203808.9,7.755984,0.01392414,7.76990814
203812.0,7.737821,0.0109734,7.7487944
203814.4,7.726558,0.009216814,7.73577481
203816.8,7.717331,0.007829803,7.7251608
203819.2,7.709803,0.006740382,7.71654338
203821.6,7.703681,0.005887267,7.70956827
203824.0,7.698707,0.005219499,7.7039265
203826.4,7.694668,0.004695588,7.69936359
203831.09999999998,7.688816,0.003966153,7.69278215
203835.9,7.684831,0.0034832,7.6883142
203840.6,7.682232,0.003160697,7.6853927
203850.1,7.679422,0.002745689,7.68216769
203859.7,7.678596,0.002485471,7.68108147
203869.2,7.679004,0.002307344,7.68131134
203888.19999999998,7.68208,0.002077406,7.68415741
203907.30000000002,7.687005,0.001937093,7.68894209
203926.30000000002,7.692962,0.001844275,7.69480628
203964.3,7.706733,0.001733065,7.70846607
204034.2,7.7349,0.001636429,7.73653643
204104.0,7.764139,0.001593344,7.76573234
204243.6,7.822189,0.001549161,7.82373816
204522.80000000002,7.928686,0.001511721,7.93019772
205081.3,8.090656,0.00145778,8.09211378
205360.6,8.148889,0.001429262,8.15031826
205639.80000000002,8.184226,0.001397463,8.18562346
206198.3,8.214768,0.001328462,8.21609646
206784.4,8.176492,0.001248434,8.17774043
207370.5,8.08887,0.001165284,8.09003528
207956.6,7.95511,0.001082159,7.95619216
208542.6,7.795216,0.001000874,7.79621687
209714.80000000002,7.424334,0.0008512884,7.42518529
210886.9,7.030973,0.0007232305,7.03169623
211748.8,6.748497,0.0006435491,6.74914055
212610.7,6.479801,0.000574888,6.48037589
213472.6,6.227972,0.0005160418,6.22848804
214334.4,5.994161,0.0004658481,5.99462685
215196.30000000002,5.778524,0.0004233469,5.77894735
216058.2,5.579778,0.0003874551,5.58016546
216920.1,5.396697,0.0003575326,5.39705453
217781.9,5.228109,0.0003333749,5.22844238
218565.4,5.086709,0.0003170997,5.0870261
219348.90000000002,4.95508,0.0003089775,4.95538898
219721.1,4.895609,0.0003155773,4.89592458
219907.2,4.866097,0.0003314766,4.86642848
220000.30000000002,4.851081,0.0003559578,4.85143696
220046.8,4.843431,0.0003781216,4.84380912
220093.3,4.835593,0.0004178758,4.83601088
220127.6,4.829639,0.0004736238,4.83011262
220144.8,4.826606,0.0005186247,4.82712462
220161.9,4.823591,0.0005835162,4.82417452
220179.09999999998,4.82065,0.0006846644,4.82133466
220187.69999999998,4.819288,0.0007586152,4.82004662
220196.2,4.81811,0.0008574903,4.81896749
220204.80000000002,4.81728,0.001000485,4.81828049
220209.09999999998,4.817128,0.001098253,4.81822625
220213.3,4.817278,0.001220034,4.81849803
220217.6,4.817915,0.001383697,4.8192987
220221.9,4.819324,0.001605394,4.82092939
220226.2,4.821948,0.001913122,4.82386112
220230.4,4.826316,0.002335566,4.82865157
220232.90000000002,4.830115,0.00266522,4.83278022
220235.3,4.834865,0.00305189,4.83791689
220237.80000000002,4.841228,0.003543108,4.84477111
220240.19999999998,4.848984,0.00411584,4.85309984
220242.7,4.859117,0.004836545,4.86395355
220245.1,4.871161,0.005666289,4.87682729
220247.59999999998,4.886499,0.006694235,4.89319324
220250.0,4.90426,0.007856347,4.91211635
220252.5,4.926276,0.009266556,4.93554256
220254.9,4.951071,0.01082475,4.96189575
220259.80000000002,5.013562,0.01465188,5.02821388
220264.7,5.091936,0.0193071,5.1112431
220269.6,5.183717,0.02460183,5.20831883
220277.59999999998,5.346323,0.03359668,5.37991968
220285.5,5.487006,0.04082188,5.52782788
220290.0,5.541307,0.04326382,5.58457082
220294.4,5.568567,0.04409154,5.61265854
220295.1,5.570318,0.04407162,5.61438962
220297.6,5.570632,0.04365997,5.61429197
220300.0,5.562306,0.04277796,5.60508396
220304.8,5.522083,0.03972383,5.56180683
220309.1,5.463749,0.03582087,5.49956987
220313.4,5.390876,0.03122114,5.42209714
220322.0,5.229348,0.02155554,5.25090354
220327.8,5.12793,0.01575451,5.14368451
220330.69999999998,5.08315,0.01325719,5.09640719
220333.59999999998,5.043108,0.01106176,5.05416976
220336.5,5.007986,0.009169962,5.01715596
220339.4,4.977698,0.007569374,4.98526737
220342.3,4.951967,0.00623745,4.95820445
220345.19999999998,4.930379,0.005145335,4.93552434
220348.09999999998,4.912449,0.004261207,4.91671021
220351.0,4.897665,0.003552962,4.90121796
220353.9,4.885529,0.002990167,4.88851917
220356.8,4.875579,0.002545319,4.87812432
220359.69999999998,4.867404,0.002194513,4.86959851
220362.6,4.860653,0.001917634,4.86257063
220365.5,4.855034,0.001698221,4.85673222
220368.4,4.850308,0.00152312,4.85183112
220371.90000000002,4.845525,0.001356314,4.84688131
220375.3,4.841618,0.00122889,4.84284689
220380.5,4.836667,0.001080116,4.83774712
220385.59999999998,4.832668,0.0009709677,4.83363897
220395.9,4.826241,0.0008167615,4.82705776
220402.80000000002,4.822745,0.0007438164,4.82348882
220409.6,4.819728,0.000687021,4.82041502
220423.4,4.814521,0.000602211,4.81512321
220437.1,4.810176,0.0005439126,4.81071991
220453.5,4.805671,0.0004945293,4.80616553
220469.8,4.801691,0.000459108,4.80215011
220502.5,4.794675,0.0004124272,4.79508743
220535.19999999998,4.788504,0.0003850283,4.78888903
220567.80000000002,4.782792,0.0003667289,4.78315873
220633.1,4.77222,0.0003452334,4.77256523
220698.4,4.7624,0.0003348158,4.76273482
220829.0,4.743712,0.0003241236,4.74403612
220959.6,4.726052,0.000321435,4.72637344
221262.09999999998,4.687955,0.0003269422,4.68828194
221564.5,4.653694,0.0003425156,4.65403652
221866.9,4.6243,0.0003693347,4.62466933
222169.3,4.602185,0.0004133752,4.60259838
222320.6,4.595276,0.0004455488,4.59572155
222471.8,4.592494,0.0004879489,4.59298195
222623.09999999998,4.595462,0.00054482,4.59600682
222774.30000000002,4.606816,0.0006228537,4.60743885
222877.4,4.621513,0.0006936973,4.6222067
222980.5,4.644214,0.0007848581,4.64499886
223083.6,4.678024,0.0009042083,4.67892821
223186.69999999998,4.728294,0.001065287,4.72935929
223262.3,4.780034,0.001221059,4.78125506
223337.9,4.849678,0.001422063,4.85110006
223413.5,4.944508,0.001686566,4.94619457
223451.3,5.004618,0.001850761,5.00646876
223489.1,5.075383,0.002041724,5.07742472
223527.0,5.159569,0.002266388,5.16183539
223564.80000000002,5.259918,0.0025315,5.2624495
223602.6,5.380204,0.002846459,5.38305046
223640.4,5.525088,0.003222811,5.52831081
223678.19999999998,5.700368,0.003674862,5.70404286
223716.0,5.913086,0.004219929,5.91730593
223734.9,6.036014,0.004533534,6.04054753
223753.8,6.171451,0.00487808,6.17632908
223772.69999999998,6.320512,0.005256267,6.32576827
223791.6,6.484276,0.005670671,6.48994667
223815.4,6.712851,0.006247423,6.71909842
223839.1,6.966307,0.006884977,6.97319198
223862.8,7.245534,0.007585195,7.2531192
223886.5,7.548657,0.008342937,7.55699994
223933.9,8.202753,0.009969586,8.21272259
223957.6,8.531636,0.01078283,8.54241883
223981.3,8.840154,0.01154189,8.85169589
224003.5,9.090745,0.01215403,9.10289903
224025.6,9.284399,0.01262172,9.29702072
224036.7,9.355454,0.01279057,9.36824457
224047.69999999998,9.406356,0.01290894,9.41926494
224058.8,9.436837,0.01297614,9.44981314
224069.80000000002,9.445643,0.01298936,9.45863236
224082.8,9.428359,0.01293611,9.44129511
224095.7,9.382173,0.01281128,9.39498428
224108.59999999998,9.308606,0.01261878,9.32122478
224121.5,9.210002,0.01236463,9.22236663
224134.40000000002,9.089316,0.01205638,9.10137238
224147.3,8.949888,0.01170249,8.96159049
224173.09999999998,8.629085,0.01089388,8.63997888
224224.7,7.917647,0.00911426,7.92676126
224250.5,7.567879,0.008243735,7.57612274
224276.30000000002,7.238909,0.00742836,7.24633736
224298.1,6.982029,0.006793749,6.98882275
224319.9,6.746077,0.006212434,6.75228943
224341.7,6.531142,0.005684332,6.53682633
224363.4,6.337322,0.005209417,6.34253142
224385.2,6.161566,0.004779971,6.16634597
224407.0,6.003277,0.00439433,6.00767133
224428.80000000002,5.860838,0.004048349,5.86488635
224450.5,5.733208,0.003739312,5.73694731
224472.5,5.616698,0.003458128,5.62015613
224494.40000000002,5.512186,0.003206773,5.51539277
224538.3,5.332109,0.002776043,5.33488504
224582.2,5.184224,0.002425147,5.18664915
224626.0,5.061931,0.002137541,5.06406854
224685.8,4.926365,0.001822377,4.92818738
224745.59999999998,4.818456,0.001575314,4.82003131
224805.4,4.730819,0.001378031,4.73219703
224865.19999999998,4.658527,0.001218335,4.65974534
224953.0,4.573137,0.001034545,4.57417155
225040.7,4.505727,0.0008944996,4.5066215
225128.4,4.451071,0.0007853735,4.45185637
225216.1,4.405737,0.0006987603,4.40643576
225367.7,4.342965,0.0005864896,4.34355149
225519.2,4.293365,0.0005056085,4.29387061
225670.7,4.252578,0.0004455513,4.25302355
225822.2,4.21784,0.0003996338,4.21823963
226077.40000000002,4.168513,0.0003434324,4.16885643
226332.6,4.126747,0.0003042552,4.12705126
226587.80000000002,4.089778,0.0002755363,4.09005354
226843.0,4.056122,0.0002537694,4.05637577
227353.40000000002,3.995334,0.0002231169,3.99555712
227863.80000000002,3.940188,0.0002026087,3.94039061
228884.6,3.839844,0.0001765666,3.84002057
230033.0,3.736962,0.0001587871,3.73712079
231181.40000000002,3.640966,0.00014662,3.64111262
233478.1,3.463558,0.0001305695,3.46368857
235774.90000000002,3.300424,0.0001205599,3.30054456
238071.6,3.146845,0.0001140723,3.14695907
240368.40000000002,2.999771,0.0001102392,2.99988124
242665.1,2.856719,0.0001087498,2.85682775
244706.7,2.731117,0.000109493,2.73122649
246748.30000000002,2.605323,0.0001125196,2.60543552
248789.9,2.477842,0.0001187779,2.47796078
250831.4,2.347492,0.0001308485,2.34762285
251628.9,2.295859,0.0001387011,2.2959977
252426.4,2.244332,0.0001494821,2.24448148
253223.9,2.194191,0.0001659499,2.19435695
253622.59999999998,2.170528,0.0001775824,2.17070558
254021.30000000002,2.148974,0.0001930835,2.14916708
254404.10000000003,2.13186,0.0002134996,2.1320735
254786.9,2.121217,0.0002425958,2.1214596
254978.3,2.119931,0.0002620645,2.12019306
255169.7,2.122964,0.0002864406,2.12325044
255361.1,2.132182,0.0003174872,2.13249949
255552.50000000003,2.150574,0.0003579528,2.15093195
255696.09999999998,2.173214,0.0003970106,2.17361101
255839.6,2.206808,0.0004464338,2.20725443
255911.40000000002,2.229124,0.0004762391,2.22960024
255983.2,2.256082,0.0005102327,2.25659223
256054.99999999997,2.288551,0.0005491189,2.28910012
256126.69999999998,2.32817,0.000594234,2.32876423
256214.5,2.388595,0.0006596842,2.38925468
256302.19999999998,2.465792,0.0007392055,2.46653121
256346.10000000003,2.512374,0.000785567,2.51315957
256389.9,2.565223,0.0008370098,2.56606001
256433.8,2.625586,0.0008945218,2.62648052
256477.59999999998,2.694374,0.0009587175,2.69533272
256521.5,2.773309,0.001030917,2.77433992
256565.4,2.86391,0.00111218,2.86502218
256609.3,2.968148,0.001203903,2.9693519
256653.10000000003,3.08805,0.001307452,3.08935745
256697.0,3.226874,0.001425149,3.22829915
256740.8,3.387127,0.001558547,3.38868555
256784.69999999998,3.573132,0.001710577,3.57484258
256806.6,3.676659,0.00179405,3.67845305
256828.50000000003,3.788035,0.001883023,3.78991802
256850.59999999998,3.908935,0.001978703,3.9109137
256872.6,4.038328,0.002080132,4.04040813
256894.69999999998,4.177933,0.00218851,4.18012151
256916.7,4.326976,0.002303081,4.32927908
256938.80000000002,4.487181,0.002425005,4.48960601
256960.8,4.657416,0.002553237,4.65996924
256982.80000000002,4.838846,0.002688427,4.84153443
257004.8,5.031664,0.002830469,5.03449447
257026.9,5.236694,0.002979669,5.23967367
257048.90000000002,5.451983,0.003134198,5.4551172
257092.90000000002,5.9104,0.003456393,5.91385639
257181.0,6.882099,0.004106395,6.8862054
257224.8,7.343633,0.004392233,7.34802523
257246.69999999998,7.553569,0.004514492,7.55808349
257268.5,7.742243,0.004618071,7.74686107
257290.39999999997,7.906663,0.004700847,7.91136385
257312.3,8.041642,0.004759697,8.0464017
257334.2,8.14367,0.00479269,8.14846269
257355.99999999997,8.210028,0.004798752,8.21482675
257381.00000000003,8.241276,0.004772612,8.24604861
257401.4,8.231293,0.004725865,8.23601887
257421.69999999998,8.190794,0.004658097,8.1954521
257442.0,8.121685,0.004571028,8.12625603
257462.3,8.026519,0.004466967,8.03098597
257482.6,7.908347,0.004348496,7.9126955
257502.89999999997,7.770529,0.00421833,7.77474733
257543.49999999997,7.449595,0.003933665,7.45352867
257706.0,5.991858,0.002771223,5.99462922
257738.49999999997,5.722841,0.002570447,5.72541145
257770.90000000002,5.470667,0.002385267,5.47305227
257803.30000000002,5.235439,0.002215114,5.23765411
257835.7,5.017245,0.002059503,5.0193045
257868.09999999998,4.815631,0.001917644,4.81754864
257900.49999999997,4.629829,0.001788599,4.6316176
257932.90000000002,4.458878,0.001671359,4.46054936
257965.30000000002,4.301723,0.001564907,4.30328791
257997.3,4.158991,0.001469393,4.16046039
258029.2,4.028031,0.0013828,4.0294138
258061.19999999998,3.907042,0.001303752,3.90834575
258093.1,3.795867,0.001231983,3.79709898
258125.1,3.692957,0.001166349,3.69412335
258157.00000000003,3.598174,0.001106637,3.59928064
258220.89999999997,3.42897,0.001002003,3.429972
258279.09999999998,3.295891,0.0009217861,3.29681279
258337.19999999998,3.179084,0.0008530932,3.17993709
258395.3,3.075925,0.0007940052,3.07671901
258453.4,2.984515,0.0007431352,2.98525814
258511.5,2.903124,0.0006992436,2.90382324
258569.6,2.830298,0.0006613078,2.83095931
258627.7,2.764829,0.0006284935,2.76545749
258685.80000000002,2.705716,0.0006001266,2.70631613
258749.8,2.646959,0.0005733709,2.64753237
258813.69999999998,2.594028,0.0005507717,2.59457877
258941.5,2.502375,0.0005161256,2.50289113
259069.3,2.425816,0.0004934851,2.42630949
259197.1,2.360913,0.0004814349,2.36139444
259290.00000000003,2.319607,0.000479076,2.32008608
259417.89999999997,2.269351,0.0004850865,2.26983609
259545.69999999998,2.22552,0.0005034255,2.22602343
259673.5,2.187069,0.0005376338,2.18760663
259801.30000000002,2.153365,0.0005943775,2.15395938
259917.60000000003,2.126616,0.0006760296,2.12729203
259975.69999999998,2.114703,0.0007327592,2.11543576
260033.8,2.103856,0.000804536,2.10466054
260091.9,2.094219,0.0008965136,2.09511551
260150.0,2.086032,0.001016306,2.08704831
260208.1,2.07968,0.001175582,2.08085558
260266.2,2.075806,0.001393022,2.07719902
260302.6,2.075101,0.001571957,2.07667296
260338.9,2.076145,0.001795307,2.07794031
260375.19999999998,2.079413,0.002077048,2.08149005
260411.50000000003,2.08606,0.002449106,2.08850911
260447.80000000002,2.097457,0.002949749,2.10040675
260484.1,2.115884,0.003642434,2.11952643
260502.30000000002,2.128908,0.004093678,2.13300168
260520.4,2.14525,0.004635762,2.14988576
260538.6,2.166054,0.005301434,2.17135543
260556.69999999998,2.192541,0.006123565,2.19866457
260570.49999999997,2.217907,0.00689333,2.22480033
260584.3,2.249107,0.00782449,2.25693149
260598.1,2.287799,0.008962987,2.29676199
260611.9,2.336251,0.01037163,2.34662263
260625.7,2.397624,0.01213804,2.40976204
260632.6,2.434496,0.0131925,2.4476885
260639.50000000003,2.476428,0.01438708,2.49081508
260646.4,2.524307,0.01574633,2.54005333
260653.3,2.579201,0.01729981,2.59650081
260660.2,2.642388,0.0190829,2.6614709
260667.09999999998,2.715384,0.02113757,2.73652157
260675.1,2.814652,0.02392493,2.83857693
260683.1,2.932717,0.02723256,2.95994956
260691.1,3.073199,0.03116062,3.10435962
260695.1,3.153039,0.03339029,3.18642929
260699.0,3.237643,0.03575121,3.27339421
260703.00000000003,3.331766,0.03837597,3.37014197
260707.00000000003,3.433686,0.0412164,3.4749024
260711.00000000003,3.543658,0.04427951,3.58793751
260714.99999999997,3.661791,0.04756824,3.70935924
260718.99999999997,3.788,0.05108016,3.83908016
260722.99999999997,3.921953,0.05480604,3.97675904
260730.9,4.206483,0.06271604,4.26919904
260742.09999999998,4.638017,0.07470499,4.71272199
260747.70000000004,4.853644,0.08069325,4.93433725
260753.30000000002,5.05902,0.08639603,5.14541603
260758.90000000002,5.245305,0.09156864,5.33687364
260764.5,5.403445,0.09596053,5.49940553
260770.1,5.525,0.09933824,5.62433824
260772.89999999997,5.569804,0.1005845,5.6703885
260775.6,5.602036,0.1014823,5.7035183
260778.8,5.625658,0.1021426,5.7278006
260781.90000000002,5.633042,0.102353,5.735395
260785.1,5.624507,0.1021229,5.7266299
260788.29999999996,5.599724,0.1014431,5.7011671
260791.5,5.559183,0.1003271,5.6595101
260794.69999999998,5.503676,0.09879702,5.60247302
260797.90000000002,5.434266,0.09688237,5.53114837
260801.1,5.35225,0.09461908,5.44686908
260807.40000000002,5.159772,0.08930603,5.24907803
260813.8,4.933001,0.08304576,5.01604676
260820.2,4.688104,0.07628574,4.76438974
260832.89999999997,4.195092,0.06268204,4.25777404
260839.5,3.953889,0.05603039,4.00991939
260846.00000000003,3.734318,0.04997853,3.78429653
260852.5,3.535386,0.04449906,3.57988506
260859.0,3.357899,0.03961396,3.39751296
260865.59999999998,3.199009,0.03524463,3.23425363
260872.1,3.062044,0.03148213,3.09352613
260878.6,2.942525,0.02820273,2.97072773
260885.09999999998,2.838395,0.02534942,2.86374442
260891.19999999998,2.752885,0.02300973,2.77589473
260897.19999999998,2.678792,0.02098559,2.69977759
260903.30000000002,2.612292,0.01917199,2.63146399
260909.30000000002,2.5544,0.01759614,2.57199614
260915.40000000002,2.502153,0.01617689,2.51832989
260921.40000000002,2.456395,0.01493667,2.47133167
260933.49999999997,2.378198,0.01282503,2.39102303
260945.6,2.314977,0.01112741,2.32610441
260957.7,2.263172,0.009745318,2.27291732
260969.8,2.220153,0.008605975,2.22875898
